Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,15,1,9147,1,1,140.0,1,37,37,7,7,140.0,0,0,0,1,0,1,19,0,0,5,5,5,11.6,0,0,5,5,5,11.0,0,15.5,2.8,-4.06,1
1,1,1,9670,1,1,118.0,1,19,19,5,5,115.2,1,0,0,1,0,0,20,0,0,5,9,4,11.25,0,0,5,5,4,11.0,0,9.4,-0.8,-3.12,3
1,1,2,9773,1,1,129.0,1,19,37,5,5,142.0,1,0,0,1,0,0,19,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,3
1,44,1,9238,1,39,130.0,1,37,37,9,9,127.9,0,0,0,1,0,1,21,0,3,6,6,6,13.666666666666666,0,2,6,6,6,14.166666666666666,0,13.9,-0.3,0.79,1
1,1,4,9500,1,1,122.0,1,19,37,9,7,119.9,1,0,0,1,0,0,19,0,0,7,7,7,12.1625,0,0,8,8,8,13.825,0,13.9,-0.3,0.79,1
1,39,1,9119,1,19,133.1,1,1,19,4,5,118.0,0,0,1,0,1,0,28,0,0,6,11,1,10.0,0,0,5,14,2,11.0,0,8.9,1.4,3.51,3
1,1,1,9853,1,1,127.0,1,37,37,9,7,132.1,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,7,5,11.8,0,7.6,2.6,0.32,1
1,39,1,9991,0,1,133.1,1,1,1,5,8,96.0,0,0,1,0,0,0,26,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,2
1,1,5,9500,1,1,129.0,1,19,19,9,3,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.666666666666666,0,0,7,7,6,12.666666666666666,0,7.6,2.6,0.32,1
1,17,1,9070,1,1,138.0,1,1,1,5,9,125.1,0,0,0,1,0,1,19,0,0,6,6,6,12.666666666666666,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,1
1,1,3,9085,1,1,127.0,1,1,19,3,3,123.5,1,0,0,1,0,0,19,0,0,5,8,5,14.0,2,0,5,7,5,12.0,0,9.4,-0.8,-3.12,3
1,17,4,9500,1,1,140.0,1,19,19,9,7,131.6,1,0,0,1,0,1,18,0,0,7,8,7,13.462857142857144,0,0,8,8,8,13.90625,0,12.4,0.5,1.79,1
1,1,1,9670,1,1,117.0,1,19,19,5,5,110.7,1,0,0,1,0,1,18,0,0,6,7,6,13.5,0,0,6,7,6,13.285714285714286,0,12.4,0.5,1.79,1
1,43,1,9853,1,1,140.0,1,38,37,6,7,140.0,1,0,0,1,0,0,23,0,0,6,12,3,12.0,0,0,6,12,3,10.666666666666666,0,9.4,-0.8,-3.12,2
1,1,1,9070,1,1,148.0,1,19,1,3,3,141.4,0,0,0,1,0,0,20,0,0,6,6,1,11.0,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,2
1,1,4,9500,1,1,141.0,1,38,37,9,9,126.0,1,0,0,1,0,1,18,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,7.6,2.6,0.32,1
1,39,1,9147,1,1,140.0,1,37,19,90,2,135.9,1,0,1,1,1,0,24,0,0,5,9,1,10.0,0,0,5,10,4,10.25,0,7.6,2.6,0.32,2
1,1,1,9773,1,1,160.0,1,38,36,9,6,146.0,1,0,0,1,0,1,18,0,0,6,7,5,13.2,0,0,6,6,6,12.833333333333334,0,9.4,-0.8,-3.12,1
1,17,5,9254,1,1,125.0,1,3,1,2,5,121.5,1,0,0,1,0,0,18,0,0,6,7,4,11.0,0,0,6,8,4,12.75,0,11.1,0.6,2.02,3
2,39,1,9500,1,1,133.1,1,37,37,9,9,110.0,1,0,0,0,0,0,32,0,0,7,7,4,10.75,0,0,7,7,1,10.0,0,7.6,2.6,0.32,2
1,17,6,9238,1,1,132.0,1,38,37,7,7,127.6,1,0,0,1,0,0,18,0,0,6,8,5,11.0,0,0,6,8,6,11.833333333333334,0,10.8,1.4,1.74,1
1,1,1,9147,1,1,139.0,1,1,19,3,5,125.0,0,0,0,1,0,1,19,0,0,5,6,5,13.0,1,0,5,5,5,14.8,0,9.4,-0.8,-3.12,1
1,18,1,9070,1,1,128.0,1,38,38,7,7,125.2,1,0,0,1,1,0,19,0,0,6,6,5,12.4,0,0,6,6,5,12.8,0,9.4,-0.8,-3.12,1
1,7,1,9670,1,3,140.0,1,6,27,0,4,140.0,0,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,2
1,1,1,9773,1,1,137.0,1,3,38,3,9,124.8,1,0,0,1,0,0,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.166666666666666,0,10.8,1.4,1.74,1
1,1,1,9238,1,1,133.1,1,1,1,5,9,97.0,0,0,0,1,0,1,20,0,0,6,10,4,11.75,0,0,6,7,6,12.166666666666666,0,15.5,2.8,-4.06,1
1,1,1,9853,1,1,127.0,1,1,19,9,4,125.9,1,0,0,1,0,0,18,0,0,6,8,5,12.8,0,0,6,9,3,11.333333333333334,0,9.4,-0.8,-3.12,3
1,1,1,9147,1,1,117.0,1,19,1,9,4,120.2,0,0,0,1,0,0,19,0,0,5,7,5,12.2,0,0,5,7,4,10.25,0,7.6,2.6,0.32,3
1,17,1,9147,1,1,115.0,1,37,19,7,8,117.1,1,0,0,1,0,0,19,0,0,5,7,5,12.2,0,0,5,9,2,11.5,0,11.1,0.6,2.02,2
1,43,1,8014,0,19,133.1,1,37,38,9,9,120.0,0,0,1,0,1,0,31,0,1,6,8,4,11.75,0,0,6,14,3,11.666666666666666,1,16.2,0.3,-0.92,2
2,39,1,9773,1,19,100.0,1,37,37,5,5,128.0,1,0,0,1,1,0,25,0,0,6,7,6,13.666666666666666,0,0,6,6,6,13.5,0,7.6,2.6,0.32,1
1,17,1,171,1,1,137.0,1,38,38,9,9,127.3,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,2
1,1,2,9147,1,1,124.0,1,1,19,4,9,118.4,1,0,0,1,0,0,19,0,0,5,8,5,12.6,0,0,5,7,5,13.666666666666666,0,9.4,-0.8,-3.12,1
1,17,2,9070,1,1,139.0,1,1,19,4,3,148.9,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.666666666666666,0,9.4,-0.8,-3.12,2
1,1,2,9773,1,1,122.0,1,1,38,9,9,119.6,1,0,0,1,0,1,18,0,0,6,8,6,12.666666666666666,0,0,6,6,6,13.0,0,8.9,1.4,3.51,1
1,1,1,9500,1,1,141.0,1,19,38,5,7,130.2,1,0,0,1,0,0,18,0,0,7,10,7,14.605,0,0,8,8,8,15.0125,0,15.5,2.8,-4.06,1
1,1,1,9500,1,1,138.0,1,19,19,4,8,127.0,1,0,0,1,0,1,20,0,0,7,8,7,14.69625,0,0,8,8,8,14.622222222222224,0,12.4,0.5,1.79,1
1,1,4,9500,1,1,144.0,1,37,37,9,6,130.5,1,0,0,1,0,1,19,0,0,8,8,7,14.15,0,0,8,8,7,14.15,0,10.8,1.4,1.74,1
1,1,3,9773,1,1,125.0,1,3,19,2,9,122.4,0,0,0,1,0,1,19,0,0,6,6,6,13.166666666666666,0,0,6,7,6,13.571428571428571,0,12.4,0.5,1.79,1
1,1,2,9238,1,1,133.1,1,34,19,0,3,130.0,0,0,0,1,0,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,2
1,43,1,9991,0,1,120.0,1,38,37,9,9,130.0,0,0,0,1,1,0,28,0,0,5,5,5,13.0,0,0,5,9,5,12.8,0,9.4,-0.8,-3.12,1
1,1,1,9853,1,1,118.0,1,19,19,3,3,110.2,0,0,0,1,0,0,20,0,0,6,9,5,10.8,0,0,6,10,3,11.333333333333334,0,7.6,2.6,0.32,3
1,43,1,9773,1,1,133.1,1,34,34,0,0,100.0,1,0,0,1,1,0,27,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,2
1,39,1,9670,1,1,133.1,1,37,37,9,6,107.5,0,0,0,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,2
1,17,1,9254,1,1,123.0,1,37,34,4,0,115.2,1,0,0,1,0,0,18,0,0,6,13,1,11.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,2
1,17,6,9773,1,1,125.0,1,19,1,5,4,114.1,0,0,0,1,0,0,18,0,0,6,11,3,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,3
1,43,1,9147,1,1,161.0,1,1,38,4,9,100.0,0,0,0,1,0,1,18,0,0,5,5,5,12.0,0,0,5,9,5,11.6,0,10.8,1.4,1.74,1
1,39,1,9003,1,19,133.1,1,1,19,4,4,120.0,0,0,0,1,1,0,25,0,0,6,13,3,11.75,0,0,6,16,4,11.5,0,13.9,-0.3,0.79,2
1,1,1,9238,1,1,135.0,1,1,19,3,3,133.0,0,0,0,1,0,1,18,0,0,6,7,6,11.333333333333334,0,0,6,6,6,11.166666666666666,0,8.9,1.4,3.51,1
1,1,1,9147,1,1,126.0,1,37,37,9,9,131.6,0,0,0,1,1,0,19,0,0,5,7,2,12.5,0,0,5,11,3,11.2,0,10.8,1.4,1.74,3
1,1,4,9238,1,1,125.0,1,38,37,9,9,114.9,1,0,0,1,0,1,20,0,0,6,7,6,11.666666666666666,0,0,6,7,6,12.428571428571429,0,10.8,1.4,1.74,1
1,43,1,9003,1,1,127.0,1,3,3,2,4,100.0,1,0,1,0,1,0,23,0,0,7,8,0,0.0,0,0,9,8,0,0.0,0,16.2,0.3,-0.92,2
1,1,1,9254,1,1,128.0,1,19,1,9,9,120.0,1,0,0,1,0,0,18,0,0,6,8,5,12.0,0,0,6,8,5,11.6,0,9.4,-0.8,-3.12,3
4,39,1,9991,0,1,150.0,1,37,37,9,9,138.0,0,0,0,1,1,0,37,0,0,5,10,5,13.0,0,0,5,8,3,13.666666666666666,0,12.7,3.7,-1.7,1
1,17,4,9254,1,1,133.0,1,1,1,5,4,122.1,1,0,0,1,0,0,18,0,0,6,8,5,12.2,0,0,6,8,5,11.0,0,7.6,2.6,0.32,2
1,17,1,9238,1,1,124.0,1,37,38,7,7,114.7,0,0,0,1,0,1,21,0,0,6,11,5,11.6,0,0,6,8,6,11.166666666666666,0,15.5,2.8,-4.06,1
1,17,1,9853,1,1,133.1,1,34,19,5,3,117.1,0,0,0,1,1,1,20,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,2
4,39,1,9500,1,1,140.0,1,37,37,9,7,114.3,0,0,0,0,0,0,43,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,9.4,-0.8,-3.12,2
1,17,1,9773,1,1,126.0,1,1,3,4,2,116.9,1,0,0,1,1,0,18,0,0,6,11,3,13.0,0,0,6,11,3,10.666666666666666,0,13.9,-0.3,0.79,2
2,39,2,8014,0,12,133.1,1,37,37,0,0,115.6,0,0,0,1,0,0,45,0,0,6,10,4,13.0,0,0,6,9,3,11.666666666666666,0,7.6,2.6,0.32,1
1,43,1,9147,1,10,119.0,1,19,37,9,9,110.0,0,0,0,1,0,0,21,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,2
2,39,1,8014,0,1,120.0,1,38,37,5,7,142.5,0,0,0,1,0,1,39,0,0,6,8,6,12.0,0,0,6,6,6,11.5,0,13.9,-0.3,0.79,1
1,1,1,9147,1,1,131.0,1,19,37,9,9,121.7,1,0,0,1,0,1,19,0,0,5,6,5,13.2,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,1
1,17,1,8014,0,1,123.0,1,1,1,4,1,127.6,0,0,0,1,0,0,19,0,0,6,8,6,12.333333333333334,0,0,6,8,6,11.666666666666666,0,10.8,1.4,1.74,1
1,7,1,9147,1,3,130.0,1,1,1,4,10,130.0,0,0,0,0,1,0,30,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,2
1,39,1,9254,1,1,110.0,1,37,37,5,7,115.0,1,0,0,1,1,0,27,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,2
1,17,6,9254,1,1,124.0,1,1,1,6,6,116.4,1,0,0,1,0,0,18,0,0,6,8,6,12.666666666666666,0,0,6,6,6,11.333333333333334,0,11.1,0.6,2.02,1
1,17,1,9254,1,1,126.0,1,38,19,9,9,118.7,1,0,0,1,0,1,20,0,0,6,7,6,12.333333333333334,0,0,6,6,6,11.5,0,8.9,1.4,3.51,1
1,1,1,9238,1,1,124.0,1,37,37,9,7,117.1,1,0,0,1,0,1,20,0,0,6,11,5,12.0,0,0,6,15,3,10.333333333333334,0,9.4,-0.8,-3.12,1
1,17,1,9238,1,1,118.0,1,37,37,9,10,118.4,1,0,0,1,0,0,18,0,0,6,6,5,11.2,0,0,6,7,5,12.6,0,12.4,0.5,1.79,3
1,43,1,9500,1,6,119.1,1,19,19,9,6,119.1,0,0,0,1,1,1,20,0,0,7,7,6,13.266666666666666,0,0,7,7,6,13.266666666666666,0,7.6,2.6,0.32,1
1,1,1,9670,1,1,141.0,1,1,1,4,5,137.9,0,0,0,1,0,0,22,0,0,5,8,4,12.0,0,0,5,6,5,12.0,0,7.6,2.6,0.32,1
1,17,1,9147,1,1,137.0,1,1,1,3,9,123.2,1,0,1,1,1,0,22,0,0,5,10,3,13.666666666666666,0,0,5,8,2,10.0,2,16.2,0.3,-0.92,2
1,1,1,9119,1,1,132.0,1,3,3,3,3,129.1,1,0,0,1,1,0,20,0,0,5,12,1,10.0,0,0,5,8,0,0.0,0,12.4,0.5,1.79,3
1,17,4,9085,1,1,120.0,1,19,38,4,7,111.3,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,2
1,17,1,9119,1,1,115.0,1,38,3,3,4,112.3,0,0,0,1,1,0,19,0,0,6,12,5,10.9,0,0,6,11,5,12.285714285714286,0,12.4,0.5,1.79,3
1,17,1,9119,1,1,120.0,1,1,38,4,7,116.7,0,0,0,1,0,0,18,0,0,5,10,3,12.666666666666666,0,0,5,8,3,12.0,0,12.4,0.5,1.79,3
1,51,1,9003,1,1,130.0,1,1,1,9,3,120.0,1,0,0,1,0,0,23,0,2,8,10,8,12.0,0,2,7,7,6,11.0,0,8.9,1.4,3.51,3
1,44,1,9003,1,39,130.0,1,1,38,9,1,130.0,0,0,0,1,1,0,20,0,1,6,13,5,10.8,0,0,6,14,6,12.5,0,15.5,2.8,-4.06,1
1,1,1,9773,1,1,121.0,1,19,19,9,9,112.0,1,0,0,1,1,0,20,0,0,6,6,6,12.833333333333334,0,0,6,7,6,11.166666666666666,0,11.1,0.6,2.02,3
1,43,1,9773,1,1,136.0,1,1,19,9,9,121.5,0,0,0,1,0,1,19,0,0,6,7,6,12.857142857142858,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,1
1,17,2,9085,1,1,135.0,1,19,38,5,5,125.1,1,0,0,1,0,0,19,0,0,5,6,5,11.4,1,0,5,6,5,11.6,0,12.7,3.7,-1.7,3
1,17,4,9119,1,1,133.1,1,1,1,3,3,95.0,1,0,0,1,1,0,20,0,0,5,7,5,12.6,0,0,5,9,5,13.833333333333334,0,11.1,0.6,2.02,1
1,17,1,9254,1,1,131.0,1,4,1,4,5,121.8,0,0,1,1,1,0,18,0,0,6,10,5,11.666666666666666,0,0,6,7,5,12.0,0,13.9,-0.3,0.79,2
1,17,2,171,1,1,130.0,1,19,37,9,9,126.9,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,2
1,42,1,9130,1,1,120.0,1,37,38,5,5,122.0,0,0,1,0,1,0,36,0,1,5,9,1,10.0,0,1,5,8,1,11.0,0,12.7,3.7,-1.7,2
2,39,1,9003,1,1,133.1,1,37,37,5,5,110.0,0,0,0,1,1,0,47,0,0,6,10,5,12.2,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,2
1,17,1,9147,1,1,126.0,1,38,1,5,5,119.1,1,0,0,1,1,0,18,0,0,5,11,2,10.0,0,0,5,7,3,11.666666666666666,5,16.2,0.3,-0.92,3
1,1,1,9147,1,1,131.0,1,19,19,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,2
1,1,3,171,1,1,129.0,1,37,37,9,9,139.3,1,0,0,1,1,1,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,1
1,1,1,9119,1,1,130.0,1,37,37,9,9,140.2,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,2
1,1,1,9238,1,1,118.0,1,1,19,4,10,113.2,0,0,0,1,0,1,19,0,0,6,9,5,11.2,0,0,6,9,5,12.2,0,13.9,-0.3,0.79,1
1,17,4,9254,1,1,138.0,1,38,1,9,10,123.3,1,0,0,1,0,0,18,0,0,6,8,6,13.166666666666666,0,0,6,6,6,14.0,0,12.4,0.5,1.79,1
1,17,1,9070,1,1,124.0,1,3,3,3,3,113.9,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,2
1,43,1,9130,1,1,140.0,1,37,37,9,6,140.0,0,0,0,0,0,0,26,0,0,5,8,0,0.0,4,0,5,8,0,0.0,2,10.8,1.4,1.74,2
1,43,1,9500,1,1,136.0,1,1,19,4,4,100.0,0,0,0,1,0,0,21,0,0,7,8,6,12.7,0,0,8,8,8,13.8375,0,13.9,-0.3,0.79,1
1,17,5,9085,1,1,131.0,1,38,19,90,90,129.3,1,0,0,1,0,0,22,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
1,1,1,9070,1,1,134.0,1,34,1,5,3,129.8,1,0,0,1,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,2
1,1,6,9670,1,1,117.0,1,38,19,0,5,114.6,0,0,1,0,1,0,19,0,0,6,10,4,13.5,0,0,6,9,4,13.75,0,7.6,2.6,0.32,2
1,17,1,9238,1,1,120.0,1,19,37,5,5,112.0,0,0,0,1,0,0,20,0,0,6,10,4,11.5,0,0,6,14,3,10.333333333333334,0,12.7,3.7,-1.7,3
1,1,2,9773,1,1,133.0,1,1,1,4,9,123.0,1,0,0,1,0,0,18,0,0,6,11,6,12.666666666666666,0,0,6,12,3,12.0,0,12.7,3.7,-1.7,1
1,1,1,171,1,1,135.0,1,37,37,5,5,123.0,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,2
1,1,1,9070,1,1,150.0,1,1,37,4,8,137.0,1,0,0,1,0,1,21,0,0,6,6,6,14.5,0,0,6,8,5,12.8,0,12.4,0.5,1.79,1
1,1,1,9238,1,1,121.0,1,38,37,5,5,114.2,0,0,0,1,0,0,18,0,0,6,8,5,11.2,0,0,6,10,4,11.2,0,16.2,0.3,-0.92,3
1,39,1,8014,0,12,133.1,1,37,1,9,3,120.0,0,0,1,1,1,0,34,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,2
1,1,3,9070,1,1,124.0,1,19,1,9,3,114.9,0,0,0,1,0,0,19,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.833333333333334,0,7.6,2.6,0.32,1
1,1,3,171,1,1,134.0,1,1,1,4,2,121.7,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,3
1,39,1,8014,0,19,133.1,1,3,1,1,7,100.0,0,0,0,1,1,0,26,0,2,8,10,7,11.75,0,2,7,7,7,13.142857142857142,0,16.2,0.3,-0.92,2
1,1,2,9773,1,1,117.0,1,1,37,5,5,113.2,1,0,0,1,1,0,20,0,0,6,6,6,12.166666666666666,0,0,6,6,5,15.0,0,11.1,0.6,2.02,1
1,39,1,9119,1,1,120.0,1,37,37,9,7,120.0,0,0,0,1,1,0,28,0,0,5,10,4,12.0,0,0,5,10,3,13.0,0,16.2,0.3,-0.92,2
2,39,1,9991,0,19,133.1,1,34,34,90,90,128.8,0,0,0,1,1,0,50,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
1,1,1,9070,1,1,122.0,1,37,37,0,0,126.0,0,0,0,1,0,0,20,0,0,6,6,6,13.333333333333334,0,0,6,6,6,13.5,0,7.6,2.6,0.32,1
1,17,1,9773,1,1,154.0,1,1,19,9,8,146.5,1,0,0,1,0,1,19,0,0,6,7,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,16.2,0.3,-0.92,1
1,17,4,9070,1,1,125.0,1,37,37,9,7,118.7,1,0,0,1,0,0,19,0,0,6,7,6,11.666666666666666,0,0,6,6,4,10.75,0,7.6,2.6,0.32,3
1,17,1,9070,1,1,117.0,1,37,38,3,5,109.7,1,0,0,1,0,0,18,0,0,6,8,4,11.0,0,0,6,9,5,11.2,0,9.4,-0.8,-3.12,3
1,17,1,9670,1,1,133.1,1,1,1,4,4,95.0,1,0,0,1,0,0,19,0,0,6,7,6,13.0,0,0,6,7,6,13.285714285714286,0,12.4,0.5,1.79,1
1,1,2,9070,1,1,131.0,1,38,1,9,7,135.8,1,0,0,1,0,1,18,0,1,6,8,6,12.714285714285714,1,0,6,12,4,11.0,0,13.9,-0.3,0.79,3
1,39,1,9119,1,6,133.1,1,37,37,9,9,107.0,0,0,0,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,1,10.0,0,7.6,2.6,0.32,2
1,1,4,9670,1,1,170.0,1,3,19,5,5,163.3,1,0,0,1,0,0,18,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.714285714285714,0,12.4,0.5,1.79,1
1,17,6,9147,1,1,117.0,1,19,19,9,9,109.3,1,0,0,1,1,1,19,0,0,5,7,5,12.8,0,0,5,7,5,12.8,0,11.1,0.6,2.02,1
1,39,1,9991,0,1,110.0,1,1,38,4,3,106.8,0,0,0,0,1,0,34,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,2
1,17,1,9085,1,1,133.1,1,19,19,9,8,117.0,1,0,0,1,0,0,21,0,0,6,13,1,14.0,0,0,6,11,3,10.333333333333334,0,9.4,-0.8,-3.12,3
1,43,1,9085,1,1,122.0,1,1,1,4,4,112.9,1,0,1,0,0,0,22,0,0,6,10,6,13.666666666666666,0,0,6,15,4,13.5,0,8.9,1.4,3.51,3
1,17,2,9254,1,1,118.0,1,19,37,5,5,113.6,1,0,1,0,0,0,19,0,0,6,10,4,10.5,0,0,6,0,0,0.0,0,12.4,0.5,1.79,2
1,1,1,9238,1,1,129.0,1,19,38,5,5,126.6,1,0,0,1,0,0,19,0,0,6,6,6,12.666666666666666,0,0,6,6,6,13.0,0,12.4,0.5,1.79,1
1,17,1,9254,1,1,137.0,1,1,37,9,9,134.1,1,0,0,1,0,1,20,0,0,6,7,6,15.285714285714286,0,0,6,6,6,14.0,0,9.4,-0.8,-3.12,1
1,39,1,9119,1,1,133.1,1,1,1,9,7,136.3,0,0,0,1,1,0,24,0,0,5,10,1,11.0,0,0,5,11,1,10.0,0,11.1,0.6,2.02,2
1,1,1,9147,1,1,136.0,1,37,37,9,9,122.0,0,0,0,1,0,1,19,0,0,5,5,5,14.0,0,0,5,5,5,13.428571428571429,0,11.1,0.6,2.02,1
1,1,1,171,1,1,120.0,1,1,38,4,1,128.2,0,0,0,1,1,0,20,0,8,12,12,12,12.333333333333334,0,4,11,11,11,12.7272727272728,0,8.9,1.4,3.51,1
1,39,1,171,1,1,110.0,1,37,37,9,9,110.0,0,0,0,1,1,1,41,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,1
1,51,1,9238,1,1,130.0,1,1,19,4,4,118.4,0,0,1,1,0,0,28,0,15,15,16,13,12.076923076923077,0,13,13,13,11,12.090909090909092,0,11.1,0.6,2.02,1
1,17,2,9853,1,1,123.0,1,38,38,9,9,121.6,1,0,0,1,0,1,19,0,0,6,8,6,11.875,0,0,6,14,5,12.6,0,10.8,1.4,1.74,3
4,39,1,8014,0,19,133.1,1,34,34,0,0,100.0,1,0,0,0,1,0,48,0,0,6,8,1,10.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,2
1,44,1,9003,1,39,130.0,1,37,19,9,10,130.0,0,0,0,1,0,0,20,0,0,6,8,6,12.666666666666666,0,0,6,14,4,13.25,0,16.2,0.3,-0.92,1
1,17,1,9670,1,1,127.0,1,37,37,5,8,115.8,1,0,1,0,0,0,20,0,0,6,6,1,11.0,0,0,6,6,0,0.0,0,10.8,1.4,1.74,2
1,17,1,9773,1,1,138.0,1,37,37,9,9,121.0,1,0,0,1,0,1,18,0,0,6,7,5,12.0,0,0,6,8,5,12.2,0,12.7,3.7,-1.7,1
1,1,1,9085,1,1,130.0,1,1,19,9,9,126.6,1,0,0,1,0,0,18,0,0,6,11,5,12.6,0,0,6,10,4,11.5,0,11.1,0.6,2.02,1
1,1,4,9500,1,1,137.0,1,19,38,9,7,131.5,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,10.8,1.4,1.74,1
1,17,1,9147,1,1,140.0,1,37,37,5,5,128.0,1,0,0,1,0,1,18,0,0,5,9,3,10.666666666666666,0,0,5,12,2,12.5,0,9.4,-0.8,-3.12,2
1,44,1,9003,1,1,150.0,1,1,19,9,2,150.0,1,0,0,1,1,0,22,0,0,6,10,5,13.857142857142858,0,0,6,12,6,13.1,0,12.4,0.5,1.79,1
1,17,1,9070,1,1,138.0,1,19,19,7,7,128.5,0,0,0,1,0,1,18,0,0,6,7,6,14.833333333333334,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,1
1,42,1,9003,1,1,140.0,1,38,38,4,9,135.3,0,0,0,1,1,0,21,0,8,12,12,11,13.7,2,4,12,14,11,12.8181818181818,0,15.5,2.8,-4.06,1
1,39,1,9991,0,1,133.1,1,1,1,9,4,120.3,0,0,0,1,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,2
2,39,1,9991,0,1,130.0,1,19,19,9,4,168.2,0,0,0,1,0,0,30,0,0,5,13,2,11.5,0,0,5,8,5,11.8,0,12.4,0.5,1.79,3
1,1,1,9070,1,1,118.0,1,38,37,4,9,110.8,0,0,0,1,1,1,18,0,0,6,6,6,11.166666666666666,0,0,6,8,5,12.8,0,13.9,-0.3,0.79,1
1,1,1,9670,1,1,121.0,41,19,37,4,4,114.4,1,0,0,1,0,1,19,1,0,6,10,4,10.25,0,0,6,9,4,14.0,0,11.1,0.6,2.02,1
1,1,1,9130,1,1,133.0,1,2,1,3,10,131.6,0,0,0,1,1,0,18,0,0,5,10,4,11.5,0,0,5,7,5,12.8,0,7.6,2.6,0.32,1
1,1,1,9500,1,1,130.0,1,37,37,9,9,130.0,0,0,0,1,0,1,19,0,0,7,7,6,12.6,0,0,7,7,6,12.6,0,7.6,2.6,0.32,1
